temp, avelx, avely, avelz
13.457143, -41.391304, -1.043478, 5.704348
13.478571, -41.321739, -0.973913, 5.634783
13.485714, -41.321739, -1.043478, 5.704348
13.500000, -41.321739, -0.973913, 5.704348
13.517857, -41.321739, -0.973913, 5.704348
13.542857, -41.391304, -0.973913, 5.773913
13.546429, -41.391304, -0.973913, 5.704348
13.578571, -41.321739, -0.973913, 5.704348
13.621429, -41.391304, -0.973913, 5.704348
13.650000, -41.321739, -1.043478, 5.704348
13.675000, -41.321739, -1.043478, 5.704348
13.671429, -41.391304, -0.973913, 5.704348
13.721429, -41.321739, -0.973913, 5.704348
13.746429, -41.321739, -0.973913, 5.704348
13.753571, -41.391304, -1.043478, 5.634783
13.785714, -41.321739, -0.973913, 5.704348
13.792857, -41.391304, -0.973913, 5.634783
13.792857, -41.391304, -1.043478, 5.704348
13.817857, -41.391304, -0.973913, 5.704348
13.828571, -41.391304, -0.973913, 5.704348
13.850000, -41.321739, -0.973913, 5.634783
13.885714, -41.391304, -0.973913, 5.773913
13.900000, -41.321739, -0.973913, 5.704348
13.928571, -41.321739, -1.043478, 5.704348
13.957143, -41.391304, -1.043478, 5.704348
13.978571, -41.321739, -0.973913, 5.704348
13.992857, -41.321739, -0.973913, 5.773913
14.007143, -41.391304, -0.973913, 5.704348
14.010714, -41.321739, -0.973913, 5.704348
14.010714, -41.321739, -1.043478, 5.704348
14.021429, -41.391304, -1.043478, 5.704348
14.025000, -41.321739, -0.973913, 5.704348
14.032143, -41.391304, -0.973913, 5.773913
14.035714, -41.321739, -0.973913, 5.704348
14.042857, -41.391304, -0.973913, 5.704348
14.046429, -41.391304, -0.973913, 5.704348
14.053571, -41.321739, -1.043478, 5.704348
14.057143, -41.391304, -1.043478, 5.704348
14.064286, -41.391304, -0.973913, 5.704348
14.078571, -41.321739, -0.973913, 5.704348
14.125000, -41.391304, -0.973913, 5.704348
14.150000, -41.321739, -0.973913, 5.773913
14.192857, -41.321739, -1.043478, 5.704348
14.235714, -41.391304, -0.973913, 5.704348
14.239286, -41.321739, -1.043478, 5.704348
14.253571, -41.391304, -0.973913, 5.634783
14.271429, -41.391304, -1.043478, 5.704348
14.275000, -41.391304, -0.973913, 5.704348
14.289286, -41.321739, -1.043478, 5.704348
14.300000, -41.321739, -1.043478, 5.704348
14.314286, -41.391304, -0.973913, 5.704348
14.332143, -41.321739, -0.973913, 5.704348
14.332143, -41.391304, -1.043478, 5.704348
14.350000, -41.391304, -0.973913, 5.704348
14.382143, -41.391304, -1.043478, 5.704348
14.396429, -41.391304, -0.973913, 5.704348
14.410714, -41.321739, -0.973913, 5.704348
14.421429, -41.391304, -0.973913, 5.704348
14.435714, -41.391304, -0.973913, 5.634783
14.453571, -41.321739, -0.973913, 5.773913
14.467857, -41.391304, -0.973913, 5.704348
14.489286, -41.321739, -0.973913, 5.704348
14.517857, -41.321739, -0.973913, 5.704348
14.532143, -41.321739, -0.973913, 5.773913
14.571429, -41.391304, -0.973913, 5.704348
14.578571, -41.321739, -0.973913, 5.704348
14.621429, -41.391304, -0.973913, 5.704348
14.621429, -41.391304, -0.973913, 5.634783
14.667857, -41.391304, -0.973913, 5.704348
14.657143, -41.391304, -0.973913, 5.704348
14.700000, -41.321739, -0.973913, 5.704348
14.721429, -41.391304, -1.043478, 5.704348
14.725000, -41.321739, -0.973913, 5.634783
14.728571, -41.391304, -0.973913, 5.704348
14.746429, -41.321739, -1.043478, 5.704348
14.757143, -41.321739, -1.043478, 5.704348
14.782143, -41.321739, -1.043478, 5.704348
14.796429, -41.321739, -1.043478, 5.704348
14.832143, -41.391304, -1.043478, 5.704348
14.857143, -41.321739, -0.973913, 5.704348
14.882143, -41.391304, -0.973913, 5.634783
14.892857, -41.321739, -0.973913, 5.704348
14.910714, -41.391304, -1.043478, 5.704348
14.910714, -41.321739, -1.043478, 5.704348
14.921429, -41.321739, -0.973913, 5.704348
14.932143, -41.321739, -1.043478, 5.773913
14.932143, -41.321739, -0.973913, 5.704348
14.939286, -41.391304, -1.043478, 5.704348
14.939286, -41.321739, -0.973913, 5.704348
14.946429, -41.391304, -0.973913, 5.704348
14.950000, -41.321739, -0.973913, 5.704348
14.957143, -41.391304, -1.043478, 5.704348
14.960714, -41.391304, -1.043478, 5.704348
14.967857, -41.391304, -1.043478, 5.704348
14.967857, -41.321739, -0.973913, 5.704348
14.975000, -41.321739, -1.043478, 5.704348
14.978571, -41.321739, -1.043478, 5.773913
14.985714, -41.391304, -0.973913, 5.704348
15.021429, -41.391304, -1.043478, 5.773913
15.028571, -41.321739, -0.973913, 5.704348
15.110714, -41.391304, -0.973913, 5.704348
15.085714, -41.321739, -0.973913, 5.634783
15.135714, -41.321739, -0.973913, 5.704348
15.167857, -41.391304, -0.973913, 5.704348
15.167857, -41.321739, -1.043478, 5.704348
15.178571, -41.321739, -1.043478, 5.704348
15.189286, -41.391304, -0.973913, 5.773913
15.200000, -41.321739, -0.973913, 5.773913
15.210714, -41.321739, -0.973913, 5.704348
15.210714, -41.391304, -0.973913, 5.704348
15.242857, -41.391304, -1.043478, 5.704348
15.250000, -41.321739, -0.973913, 5.634783
15.246429, -41.321739, -0.973913, 5.704348
15.267857, -41.391304, -0.973913, 5.704348
15.278571, -41.321739, -0.973913, 5.704348
15.292857, -41.321739, -0.973913, 5.704348
15.300000, -41.321739, -0.973913, 5.704348
15.307143, -41.321739, -1.043478, 5.704348
15.335714, -41.391304, -0.973913, 5.704348
15.342857, -41.321739, -1.043478, 5.634783
15.346429, -41.391304, -0.973913, 5.704348
15.364286, -41.321739, -1.043478, 5.704348
15.385714, -41.321739, -0.973913, 5.704348
15.417857, -41.321739, -1.043478, 5.704348
15.410714, -41.321739, -1.043478, 5.773913
15.446429, -41.321739, -0.973913, 5.704348
15.435714, -41.391304, -0.973913, 5.704348
15.492857, -41.321739, -0.973913, 5.704348
15.496429, -41.391304, -0.973913, 5.773913
15.517857, -41.321739, -0.973913, 5.704348
15.567857, -41.321739, -0.973913, 5.704348
15.592857, -41.321739, -1.043478, 5.704348
15.596429, -41.321739, -0.973913, 5.773913
15.607143, -41.391304, -0.973913, 5.704348
15.614286, -41.391304, -0.973913, 5.704348
15.639286, -41.321739, -1.043478, 5.773913
15.642857, -41.321739, -0.973913, 5.634783
15.653571, -41.321739, -0.973913, 5.704348
15.664286, -41.321739, -0.973913, 5.704348
15.685714, -41.391304, -0.973913, 5.704348
15.692857, -41.321739, -1.043478, 5.704348
15.725000, -41.321739, -1.043478, 5.773913
15.739286, -41.391304, -0.973913, 5.704348
15.767857, -41.391304, -0.973913, 5.704348
15.778571, -41.321739, -1.043478, 5.704348
15.796429, -41.321739, -0.973913, 5.773913
15.810714, -41.321739, -1.043478, 5.704348
15.821429, -41.391304, -0.973913, 5.704348
15.835714, -41.391304, -0.973913, 5.704348
15.839286, -41.321739, -0.973913, 5.704348
15.842857, -41.391304, -0.973913, 5.704348
15.846429, -41.391304, -0.973913, 5.704348
15.850000, -41.321739, -0.973913, 5.704348
15.857143, -41.391304, -0.973913, 5.704348
15.864286, -41.391304, -0.973913, 5.704348
15.864286, -41.321739, -1.043478, 5.704348
15.867857, -41.321739, -1.043478, 5.634783
15.871429, -41.391304, -1.043478, 5.704348
15.878571, -41.391304, -0.973913, 5.704348
15.875000, -41.391304, -0.973913, 5.704348
15.878571, -41.321739, -1.043478, 5.704348
15.885714, -41.391304, -0.973913, 5.704348
15.907143, -41.391304, -0.973913, 5.704348
15.921429, -41.321739, -1.043478, 5.704348
15.917857, -41.321739, -0.973913, 5.773913
15.960714, -41.321739, -0.973913, 5.704348
15.996429, -41.321739, -0.973913, 5.704348
16.032143, -41.321739, -0.973913, 5.634783
16.050000, -41.321739, -0.973913, 5.704348
16.064286, -41.321739, -0.973913, 5.704348
16.078571, -41.321739, -1.043478, 5.704348
16.082143, -41.321739, -0.973913, 5.704348
16.103571, -41.391304, -1.043478, 5.704348
16.103571, -41.321739, -0.973913, 5.773913
16.117857, -41.321739, -0.973913, 5.704348
16.125000, -41.391304, -1.043478, 5.704348
16.128571, -41.391304, -0.973913, 5.634783
16.139286, -41.391304, -0.973913, 5.704348
16.146429, -41.321739, -1.043478, 5.704348
16.164286, -41.321739, -1.043478, 5.773913
16.182143, -41.321739, -1.043478, 5.704348
16.189286, -41.321739, -0.973913, 5.773913
16.200000, -41.321739, -0.973913, 5.704348
16.217857, -41.391304, -1.043478, 5.773913
16.242857, -41.391304, -0.973913, 5.704348
16.250000, -41.321739, -0.973913, 5.704348
16.250000, -41.391304, -0.973913, 5.704348
16.260714, -41.391304, -0.973913, 5.704348
16.271429, -41.321739, -0.973913, 5.704348
16.282143, -41.391304, -1.043478, 5.704348
16.300000, -41.321739, -0.973913, 5.704348
16.314286, -41.321739, -1.043478, 5.773913
16.310714, -41.321739, -0.973913, 5.704348
16.325000, -41.391304, -1.043478, 5.704348
16.321429, -41.391304, -0.973913, 5.704348
16.314286, -41.321739, -1.043478, 5.704348
16.314286, -41.321739, -0.973913, 5.704348
16.339286, -41.321739, -0.973913, 5.773913
16.389286, -41.391304, -0.973913, 5.704348
16.428571, -41.321739, -0.973913, 5.704348
16.485714, -41.391304, -0.973913, 5.704348
16.510714, -41.391304, -1.043478, 5.704348
16.532143, -41.321739, -0.973913, 5.704348
16.521429, -41.391304, -0.973913, 5.634783
16.542857, -41.391304, -0.973913, 5.773913
16.564286, -41.391304, -1.043478, 5.704348
16.546429, -41.321739, -0.973913, 5.634783
16.582143, -41.321739, -1.043478, 5.704348
16.596429, -41.391304, -0.973913, 5.704348
16.621429, -41.391304, -0.973913, 5.704348
16.628571, -41.321739, -1.043478, 5.704348
16.650000, -41.321739, -1.043478, 5.704348
16.664286, -41.321739, -0.973913, 5.704348
16.689286, -41.321739, -1.043478, 5.704348
16.703571, -41.321739, -1.043478, 5.704348
16.703571, -41.321739, -1.043478, 5.704348
16.732143, -41.391304, -1.043478, 5.704348
16.735714, -41.321739, -1.043478, 5.704348
16.739286, -41.321739, -1.043478, 5.704348
16.750000, -41.391304, -0.973913, 5.704348
16.753571, -41.391304, -0.973913, 5.704348
16.760714, -41.321739, -0.973913, 5.704348
16.767857, -41.321739, -1.043478, 5.704348
16.764286, -41.321739, -1.043478, 5.704348
16.767857, -41.391304, -0.973913, 5.704348
16.775000, -41.391304, -0.973913, 5.704348
16.775000, -41.321739, -0.973913, 5.704348
16.782143, -41.391304, -0.973913, 5.704348
16.785714, -41.321739, -1.043478, 5.704348
16.785714, -41.391304, -0.973913, 5.704348
16.796429, -41.321739, -1.043478, 5.704348
16.803571, -41.321739, -0.973913, 5.704348
16.800000, -41.321739, -1.043478, 5.704348
16.810714, -41.391304, -1.043478, 5.704348
16.832143, -41.321739, -1.043478, 5.773913
16.835714, -41.391304, -0.973913, 5.773913
16.864286, -41.321739, -0.973913, 5.704348
16.892857, -41.321739, -1.043478, 5.704348
16.939286, -41.321739, -1.043478, 5.704348
16.939286, -41.321739, -1.043478, 5.704348
16.960714, -41.321739, -0.973913, 5.634783
16.989286, -41.321739, -1.043478, 5.704348
16.989286, -41.321739, -0.973913, 5.704348
17.010714, -41.391304, -0.973913, 5.704348
17.007143, -41.321739, -1.043478, 5.704348
17.014286, -41.391304, -1.043478, 5.704348
17.028571, -41.391304, -1.043478, 5.704348
17.039286, -41.321739, -1.043478, 5.773913
17.046429, -41.391304, -0.973913, 5.704348
17.057143, -41.321739, -1.043478, 5.704348
17.067857, -41.321739, -1.043478, 5.704348
17.075000, -41.321739, -0.973913, 5.773913
17.082143, -41.321739, -0.973913, 5.773913
17.078571, -41.391304, -1.043478, 5.634783
17.100000, -41.321739, -0.973913, 5.704348
17.121429, -41.391304, -0.973913, 5.704348
17.135714, -41.321739, -0.973913, 5.704348
17.135714, -41.321739, -0.973913, 5.704348
17.142857, -41.321739, -0.973913, 5.704348
17.157143, -41.321739, -1.043478, 5.704348
17.185714, -41.391304, -0.973913, 5.704348
17.175000, -41.321739, -1.043478, 5.704348
17.196429, -41.321739, -1.043478, 5.773913
17.214286, -41.321739, -1.043478, 5.704348
17.239286, -41.391304, -1.043478, 5.704348
17.253571, -41.321739, -0.973913, 5.704348
17.260714, -41.391304, -0.973913, 5.773913
17.275000, -41.321739, -0.973913, 5.704348
17.289286, -41.321739, -0.973913, 5.704348
17.296429, -41.391304, -1.043478, 5.704348
17.328571, -41.182609, -0.973913, 5.773913
17.307143, -41.321739, -0.973913, 5.704348
17.360714, -41.321739, -1.043478, 5.634783
17.367857, -41.321739, -0.973913, 5.773913
17.389286, -41.321739, -1.043478, 5.773913
17.403571, -41.391304, -0.973913, 5.773913
17.403571, -41.321739, -1.043478, 5.704348
17.428571, -41.391304, -0.973913, 5.634783
17.439286, -41.391304, -0.973913, 5.704348
17.457143, -41.321739, -1.043478, 5.704348
17.464286, -41.321739, -0.973913, 5.704348
17.464286, -41.321739, -0.973913, 5.773913
17.467857, -41.321739, -1.043478, 5.704348
17.489286, -41.321739, -0.973913, 5.704348
17.492857, -41.321739, -1.043478, 5.704348
17.503571, -41.391304, -1.043478, 5.704348
17.517857, -41.321739, -0.973913, 5.704348
17.535714, -41.321739, -1.043478, 5.704348
17.546429, -41.321739, -0.973913, 5.704348
17.575000, -41.391304, -1.043478, 5.704348
17.596429, -41.391304, -0.973913, 5.773913
17.603571, -41.321739, -0.973913, 5.704348
17.625000, -41.321739, -0.973913, 5.704348
17.639286, -41.321739, -1.043478, 5.773913
17.650000, -41.391304, -1.043478, 5.704348
17.646429, -41.321739, -1.043478, 5.704348
17.657143, -41.391304, -1.043478, 5.704348
17.657143, -41.321739, -0.973913, 5.704348
17.664286, -41.391304, -0.973913, 5.704348
17.667857, -41.321739, -0.973913, 5.704348
